$1;1704936685678294627;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529067;1704936685678290810;1704936685678294527;0db502b57f13;128;4
$1;1704936685678304395;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529067;1704936685678289637;1704936685678304225;0db502b57f13;127;3
$1;1704936685678305788;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getProductImages(java.util.HashMap);<no-session-id>;4153866968807529067;1704936685676403029;1704936685678305678;0db502b57f13;50;2
$1;1704936685683354189;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529066;1704936685683352336;1704936685683352817;0db502b57f13;135;5
$1;1704936685683358237;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529066;1704936685683358057;1704936685683358107;0db502b57f13;136;5
$1;1704936685683403373;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529066;1704936685683250121;1704936685683403132;0db502b57f13;134;4
$1;1704936685683406739;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529066;1704936685683241084;1704936685683406609;0db502b57f13;133;3
$1;1704936685683408783;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;4153866968807529066;1704936685683223761;1704936685683408663;0db502b57f13;132;2
$1;1704936685683475975;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529067;1704936685683474241;1704936685683474822;0db502b57f13;135;5
$1;1704936685683477638;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529067;1704936685683477427;1704936685683477477;0db502b57f13;136;5
$1;1704936685683479762;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529067;1704936685683250987;1704936685683479602;0db502b57f13;134;4
$1;1704936685683483058;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529067;1704936685683241178;1704936685683482868;0db502b57f13;133;3
$1;1704936685683485483;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;4153866968807529067;1704936685683224496;1704936685683485342;0db502b57f13;132;2
$1;1704936685714499395;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685714496881;1704936685714497652;0db502b57f13;13;5
$1;1704936685714503103;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685714502822;1704936685714502882;0db502b57f13;14;5
$1;1704936685714560752;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529070;1704936685714371522;1704936685714560311;0db502b57f13;12;4
$1;1704936685714565110;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529070;1704936685714358748;1704936685714564900;0db502b57f13;11;3
$1;1704936685714568287;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;4153866968807529070;1704936685714337979;1704936685714568116;0db502b57f13;10;2
$1;1704936685714634131;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685714632328;1704936685714632989;0db502b57f13;13;5
$1;1704936685714636265;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685714635935;1704936685714635995;0db502b57f13;14;5
$1;1704936685714638500;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529071;1704936685714371578;1704936685714638299;0db502b57f13;12;4
$1;1704936685714641525;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529071;1704936685714359295;1704936685714641195;0db502b57f13;11;3
$1;1704936685714643740;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;4153866968807529071;1704936685714338435;1704936685714643539;0db502b57f13;10;2
$1;1704936685740229986;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685740227441;1704936685740228283;0db502b57f13;76;5
$1;1704936685740233052;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685740232802;1704936685740232862;0db502b57f13;77;5
$1;1704936685740270073;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529071;1704936685740101051;1704936685740269712;0db502b57f13;75;4
$1;1704936685740273329;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529071;1704936685740084550;1704936685740273148;0db502b57f13;74;3
$1;1704936685740341859;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685740341508;1704936685740341659;0db502b57f13;80;5
$1;1704936685740342791;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685740342611;1704936685740342681;0db502b57f13;81;5
$1;1704936685740367718;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529071;1704936685740277407;1704936685740367488;0db502b57f13;79;4
$1;1704936685740370514;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529071;1704936685740274461;1704936685740370313;0db502b57f13;78;3
$1;1704936685740395231;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685740394990;1704936685740395100;0db502b57f13;84;5
$1;1704936685740395972;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529071;1704936685740395792;1704936685740395862;0db502b57f13;85;5
$1;1704936685740418184;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529071;1704936685740372968;1704936685740418014;0db502b57f13;83;4
$1;1704936685740421631;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529071;1704936685740371185;1704936685740421501;0db502b57f13;82;3
$1;1704936685740423655;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getProductImages(java.util.HashMap);<no-session-id>;4153866968807529071;1704936685739949022;1704936685740423514;0db502b57f13;73;2
$1;1704936685740470638;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685740469216;1704936685740469677;0db502b57f13;76;5
$1;1704936685740472362;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685740472061;1704936685740472141;0db502b57f13;77;5
$1;1704936685740474456;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529070;1704936685740101827;1704936685740474305;0db502b57f13;75;4
$1;1704936685740477231;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529070;1704936685740090495;1704936685740477031;0db502b57f13;74;3
$1;1704936685740500104;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685740499844;1704936685740499974;0db502b57f13;80;5
$1;1704936685740501016;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685740500856;1704936685740500906;0db502b57f13;81;5
$1;1704936685740501898;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529070;1704936685740481449;1704936685740501768;0db502b57f13;79;4
$1;1704936685740504042;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529070;1704936685740478864;1704936685740503611;0db502b57f13;78;3
$1;1704936685740522788;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685740522557;1704936685740522647;0db502b57f13;84;5
$1;1704936685740523589;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529070;1704936685740523429;1704936685740523479;0db502b57f13;85;5
$1;1704936685740524280;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529070;1704936685740506637;1704936685740524160;0db502b57f13;83;4
$1;1704936685740526575;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529070;1704936685740504533;1704936685740526465;0db502b57f13;82;3
$1;1704936685740527747;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getProductImages(java.util.HashMap);<no-session-id>;4153866968807529070;1704936685739946892;1704936685740527617;0db502b57f13;73;2
$1;1704936685759763696;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529075;1704936685759757875;1704936685759758997;0db502b57f13;18;5
$1;1704936685759773495;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529075;1704936685759773234;1704936685759773294;0db502b57f13;19;5
$1;1704936685759860961;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529075;1704936685759486850;1704936685759860380;0db502b57f13;17;4
$1;1704936685759870279;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529075;1704936685759464728;1704936685759870079;0db502b57f13;16;3
$1;1704936685759876130;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;4153866968807529075;1704936685759427437;1704936685759875940;0db502b57f13;15;2
$1;1704936685759962459;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529074;1704936685759960806;1704936685759961307;0db502b57f13;18;5
$1;1704936685759964192;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;4153866968807529074;1704936685759963942;1704936685759963992;0db502b57f13;19;5
$1;1704936685759966266;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;4153866968807529074;1704936685759486863;1704936685759966146;0db502b57f13;17;4
$1;1704936685759970174;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;4153866968807529074;1704936685759464912;1704936685759970023;0db502b57f13;16;3
$1;1704936685759973670;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;4153866968807529074;1704936685759425777;1704936685759973239;0db502b57f13;15;2
